Run, PTEV, PTES, NumSlots, NumAttributes, Time, ChunkV, ChunkSimilarity
  0.0,   1.0,   0.0,   6.0,   6.0, 2281081., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2278140., .3237,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2277720., 0.191,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2277240., .4778,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2271780., .5136,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2266200., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2262361., .6706,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2255881., .4756,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2254620., .5981,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2253180., .3247,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2252940., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2248920., .3352,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2189041., .3237,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 2178480., .2857,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 2178000., .4705,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2177580., 0.171,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2176560., 0.191,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2174760., .4617,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2173800., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2172660., .6551,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2170980., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2164980., .5646,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2164140., .4705,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 2162700., .5361,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2162281., .5469,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2143320., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2115360., .6515,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2112180., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2091181., 0.171,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 2084701., 0.171,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2083200., -.067,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2082361., .1198,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2081700., .3237,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2080800., .4383,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2076481., .5765,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2055600., .6839,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2039460., .5568,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2034600., .6562,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2023440., .1222,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 2018161., .4756,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2017860., .3237,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2008620., .3799,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2007540., .4411,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 2005561., .3237,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1998600., -.483,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1998540., .3237,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1998300., .3237,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1996920., .6562,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1994761., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1935661.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1934880., .4907,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1929901., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1915321.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1868521., -1.15,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1861800.,  -0.5,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1837261., .5343,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1829820., .4014,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 1828501., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1826280., 0.225,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1820520., .6838,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1820341., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1772340., .5415,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1751641.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1743841., .5343,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 1743480., .4383,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1741021., -.417,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 1734660., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1677541., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1668780., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1661641., 0.686,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1658400., .5568,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1658340., .5361,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1654680., -.313,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 1652160., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1651860., .4383,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1651740., 0.686,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1650720., .0242,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1644181., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1643760., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1622761., .5469,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1589640., 0.225,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1584660., .5022,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1584600., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1584240., .6562,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1577640., .5361,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1571400., .6551,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1569360., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1567980., .4972,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1567501., .6562,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1567080., .4215,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1564800., .5288,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 1563961., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1562400., .4756,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 1557421., .6551,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1514940., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1498680., .4756,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1496340., .5361,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1494961., -.972,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1493401., .4454,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1485661., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1400041.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1397581., .3373,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1393801., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1393140., 0.263,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1392721., .3373,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1392480., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1386540., 0.225,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1365181.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1327860., .6706,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1327320., .6551,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1323180., .3373,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1314540., -.695,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 1312741., .6551,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1312020., .5136,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1307460., .6551,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1304461., -.422,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1303620., -.422,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1303560., -.422,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1301761., -.258,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 1247341.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1242060., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1238641., .4705,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1234680., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1225860., .2392,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1225380., .6839,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 1221661.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1220760., .4705,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 1219381., .6839,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1219081., .0586,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1216021., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1212781., -.297,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 1192860., .6662,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1188601., .5827,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1170121., .0597,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1167900., .0594,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1163821., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1159741., .6515,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1152000., .5499,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1137900., -.076,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1137660., .4705,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1133581.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1127461., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1102201., .4053,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1058941., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1057620., .4014,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1056300., .4617,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1053121., .4053,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1052221.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 1048500., .1009,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 1047541., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 1041360., .6857,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 1040100., .5646,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 1001700.,  -0.0,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 989641.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 978780., .1508,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 969120., .6706,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 967801., 0.225,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 966300., .2315,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 960901.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 917701., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 910080., .6706,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 900661., .5136,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 899460., .0242,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 892380., .6839,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 885480., .5136,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 884940., .5136,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 883200., .6857,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 879420., .0242,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 877621.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 876000., .5646,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 874681., .0242,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 874080., -.059,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 873780., .5022,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 867481.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 822121., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 818761., -1.03,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 785761., 0.225,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 742980., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 724561., -.943,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 716400., 0.225,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 710040., 0.294,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 707640., 0.191,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 703380., 0.225,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 699900., .6857,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 694441.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 694381., 0.263,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 659340., .5304,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 652140., .6675,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 651241.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 646320., .4775,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 641041.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 630601.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 625620., .6515,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 616741.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 616381., .5646,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 615121., -.258,   0.0, .8333
  0.0,   1.0,   0.0,   6.0,   6.0, 614161., .2648,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 568681., .0594,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 566701., .4907,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 565201.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 525241.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 521581., .5541,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 484621.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 481681., .5646,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 472021.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 464761., -.258,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 457621.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 446881.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 435301.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 380400., .2648,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 376921., .4053,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 289021.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 283860., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 277861.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 276961.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 275461.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 273600., .6675,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 272641.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 270121., .6423,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 265261., .5226,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 264001., -.834,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 262081., .4775,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 204721., -.887,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 202681., -.834,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 201601., .2648,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 198541., .2648,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 198421., .6857,   0.0, .6667
  0.0,   1.0,   0.0,   6.0,   6.0, 193321., .6423,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 187920., -.241,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 186961.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 184741.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 181741., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 130081.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 123961., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 122520., -.215,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 99781.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 93481.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 91741., .0594,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 90241.,   0.0,   0.0,   0.0
  0.0,   1.0,   0.0,   6.0,   6.0, 46741., .0594,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 43860., .4775,   0.0, .3333
  0.0,   1.0,   0.0,   6.0,   6.0, 39001., -.215,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 35940., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 23821., .4775,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 19500., .0594,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 13200., .4775,   0.0,   0.5
  0.0,   1.0,   0.0,   6.0,   6.0, 10681., .0594,   0.0, .1667
  0.0,   1.0,   0.0,   6.0,   6.0, 2461.,   0.0,   0.0,   0.0
